"지역본부","재산 소재지","노선명"," 면적(공부) ","유형분류","현재 사용현황","향후 사용계획 및 추진사항"
"영남본부","경상남도 하동군 북천면 직전리 573","경전선","258","활용","하동군 레일바이크 설치 부지","지자체 유휴부지 활용(사용허가)"
"영남본부","경상남도 하동군 북천면 직전리 574ㅡ1","경전선","975","활용","하동군 레일바이크 설치 부지","지자체 유휴부지 활용(사용허가)"
"영남본부","경상남도 하동군 북천면 직전리 575ㅡ1","경전선","722","활용","하동군 레일바이크 설치 부지","지자체 유휴부지 활용(사용허가)"
"영남본부","경상남도 사천시 곤명면 봉계리 498ㅡ15","경전선","50","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 사천시 곤명면 봉계리 501ㅡ1","경전선","1626","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 사천시 곤명면 봉계리 522ㅡ1","경전선","1861","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 사천시 곤명면 봉계리 545ㅡ14","경전선","446","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 사천시 곤명면 봉계리 519ㅡ4","경전선","134","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 사천시 곤명면 봉계리 501ㅡ3","경전선","129","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 사천시 곤명면 봉계리 545ㅡ6","경전선","76","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 사천시 곤명면 봉계리 545ㅡ7","경전선","304","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 사천시 곤명면 봉계리 516ㅡ1","경전선","139","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 사천시 곤명면 봉계리 514ㅡ3","경전선","46","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 사천시 곤명면 봉계리 515ㅡ2","경전선","476","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 북천면 옥정리 440","경전선","12663","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 북천면 옥정리 493ㅡ2","경전선","476","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 북천면 옥정리 490ㅡ6","경전선","1709","활용","하동군 레일바이크 설치 부지","지자체 유휴부지 활용(사용허가)"
"영남본부","경상남도 사천시 곤명면 봉계리 220","경전선","241","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 사천시 곤명면 봉계리 220ㅡ2","경전선","1273","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 횡천면 남산리 1186ㅡ57","경전선","63","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 사천시 곤명면 신흥리 917ㅡ6","경전선","202","활용","성능검증시험구간 활용(국토부 협조)","철도종합시험선로구축 이전까지 실용화테스트"
"영남본부","경상남도 사천시 곤명면 신흥리 18ㅡ2","경전선","1250","활용","성능검증시험구간 활용(국토부 협조)","철도종합시험선로구축 이전까지 실용화테스트"
"영남본부","경상남도 사천시 곤명면 신흥리 917ㅡ3","경전선","172","활용","성능검증시험구간 활용(국토부 협조)","철도종합시험선로구축 이전까지 실용화테스트"
"영남본부","경상남도 사천시 곤명면 신흥리 917ㅡ2","경전선","433","활용","성능검증시험구간 활용(국토부 협조)","철도종합시험선로구축 이전까지 실용화테스트"
"영남본부","경상남도 사천시 곤명면 신흥리 917ㅡ4","경전선","149","활용","성능검증시험구간 활용(국토부 협조)","철도종합시험선로구축 이전까지 실용화테스트"
"영남본부","경상남도 사천시 곤명면 신흥리 93ㅡ6","경전선","93","활용","성능검증시험구간 활용(국토부 협조)","철도종합시험선로구축 이전까지 실용화테스트"
"영남본부","경상남도 사천시 곤명면 신흥리 33ㅡ9","경전선","799","활용","성능검증시험구간 활용(국토부 협조)","철도종합시험선로구축 이전까지 실용화테스트"
"영남본부","경상남도 사천시 곤명면 신흥리 34ㅡ5","경전선","503","활용","성능검증시험구간 활용(국토부 협조)","철도종합시험선로구축 이전까지 실용화테스트"
"영남본부","경상남도 사천시 곤명면 정곡리 176ㅡ3","경전선","351","활용","미사용",""
"영남본부","경상남도 사천시 곤명면 정곡리 179ㅡ5","경전선","46","활용","미사용",""
"영남본부","경상남도 사천시 곤명면 정곡리 178ㅡ3","경전선","69","활용","미사용",""
"영남본부","경상남도 하동군 횡천면 횡천리 426ㅡ5","경전선","102","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 횡천면 횡천리 161ㅡ22","경전선","36","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 횡천면 횡천리 산 78ㅡ2","경전선","99","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 횡천면 횡천리 산 78ㅡ3","경전선","793","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 북천면 직전리 571ㅡ1","경전선","1649","활용","하동군 레일바이크 설치 부지","지자체 유휴부지 활용(사용허가)"
"영남본부","경상남도 하동군 북천면 직전리 571ㅡ2","경전선","208","활용","하동군 레일바이크 설치 부지","지자체 유휴부지 활용(사용허가)"
"영남본부","경상남도 하동군 북천면 직전리 572ㅡ2","경전선","174","활용","하동군 레일바이크 설치 부지","지자체 유휴부지 활용(사용허가)"
"영남본부","경상남도 하동군 북천면 직전리 576ㅡ1","경전선","1049","활용","하동군 레일바이크 설치 부지","지자체 유휴부지 활용(사용허가)"
"영남본부","경상남도 사천시 곤명면 봉계리 587ㅡ17","경전선","56","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 사천시 곤명면 봉계리 545ㅡ8","경전선","387","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 사천시 곤명면 봉계리 511ㅡ1","경전선","228","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 횡천면 학리 1164ㅡ2","경전선","288","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 횡천면 학리 1063ㅡ2","경전선","334","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 횡천면 학리 181ㅡ2","경전선","96","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 하동읍 읍내리 329ㅡ1","경전선","1028","활용","유휴부지 활용 사업","하동군 그린레일로드 조성사업"
"영남본부","경상남도 진주시 내동면 내평리 산 115ㅡ2","경전선","3074","활용","성능검증시험구간 활용(국토부 협조)","철도종합시험선로구축 이전까지 실용화테스트"
"영남본부","경상남도 하동군 횡천면 학리 산 23ㅡ2","경전선","56","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 횡천면 여의리 산 97ㅡ2","경전선","198","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 적량면 동산리 산 224ㅡ4","경전선","99","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 적량면 동산리 산 285ㅡ11","경전선","595","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 적량면 동산리 산 289ㅡ3","경전선","99","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 적량면 동산리 1622ㅡ5","경전선","1259","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 양보면 감당리 494ㅡ2","경전선","93","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 하동읍 비파리 615","경전선","60","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 하동읍 비파리 630ㅡ4","경전선","7","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 양보면 우복리 921ㅡ5","경전선","47","활용","하동군 레일바이크 설치 부지","지자체 유휴부지 활용(사용허가)"
"영남본부","경상남도 하동군 횡천면 학리 112ㅡ1","경전선","7015","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 사천시 곤명면 봉계리 752ㅡ7","경전선","724","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 사천시 곤명면 봉계리 산 45ㅡ1","경전선","4432","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 사천시 곤명면 봉계리 산 58ㅡ2","경전선","2380","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 진주시 내동면 유수리 254ㅡ4","경전선","1719","활용","성능검증시험구간 활용(국토부 협조)","철도종합시험선로구축 이전까지 실용화테스트"
"영남본부","경상남도 진주시 내동면 유수리 253ㅡ4","경전선","1121","활용","성능검증시험구간 활용(국토부 협조)","철도종합시험선로구축 이전까지 실용화테스트"
"영남본부","경상남도 사천시 곤명면 봉계리 545ㅡ29","경전선","1326","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 횡천면 학리 330ㅡ2","경전선","69","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 적량면 동산리 128ㅡ1","경전선","13","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 하동군 적량면 동산리 산 231ㅡ5","경전선","198","활용","미사용","지자체 유휴부지 활용(사용허가) 예정"
"영남본부","경상남도 진주시 내동면 유수리 377ㅡ17","경전선","5","활용","성능검증시험구간 활용(국토부 협조)","철도종합시험선로구축 이전까지 실용화테스트"
"영남본부","경상남도 진주시 내동면 유수리 400ㅡ4","경전선","354","활용","성능검증시험구간 활용(국토부 협조)","철도종합시험선로구축 이전까지 실용화테스트"
